hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",1,123,2018,November,45,6,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,NULL,0,Transient,62.5,0,0,Canceled,9/28/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,18,2018,November,45,7,0,1,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",15,NULL,0,Transient,32.62,0,1,Canceled,10/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,30,2018,November,45,7,0,1,2,0,1,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",6,NULL,0,Transient,40.5,0,0,Canceled,10/9/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,19,2018,November,45,7,0,1,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",15,NULL,0,Transient,32.62,0,1,Canceled,11/4/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,30,2018,November,45,7,0,1,2,0,1,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",15,NULL,0,Transient,40.5,0,0,Canceled,10/9/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,36,2018,November,45,7,2,6,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Transient-Party,40,0,0,Canceled,10/10/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,241,2018,November,45,7,2,6,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66,0,1,Canceled,7/10/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,172,2018,November,45,7,2,6,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,36,0,1,Canceled,10/1/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,36,2018,November,45,7,2,6,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",185,281,0,Transient-Party,36,0,0,Canceled,11/4/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,172,2018,November,45,7,2,6,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,30,0,1,Canceled,10/1/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,13,2018,November,46,8,2,0,1,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,79,0,1,Canceled,10/28/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,15,2018,November,46,8,2,0,1,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,79,0,2,Canceled,10/26/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,193,2018,November,46,8,2,4,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",171,NULL,0,Transient,54,0,0,Canceled,10/21/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,37,2018,November,46,8,2,5,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",185,281,0,Transient-Party,36,0,0,Canceled,10/23/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,10,2018,November,46,8,4,8,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,63.92,0,0,Canceled,10/30/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,0,2018,November,46,9,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,270,0,Transient,35,0,0,Canceled,11/9/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,39,2018,November,46,10,0,5,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Transient-Party,40,0,0,Canceled,10/10/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,42,2018,November,46,10,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,47.7,0,0,Canceled,10/16/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,40,2018,November,46,11,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Transient-Party,40,0,0,Canceled,10/10/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,40,2018,November,46,11,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",185,281,0,Transient-Party,36,0,0,Canceled,11/11/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,56,2018,November,46,11,0,4,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,53,0,1,Canceled,9/22/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,37,2018,November,46,11,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Contract,48,0,2,Canceled,11/5/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,32,2018,November,46,11,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",NULL,281,0,Transient-Party,40,0,0,Canceled,10/22/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,37,2018,November,46,11,0,4,2,1,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Contract,63,0,2,Canceled,11/5/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,55,2018,November,46,11,0,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Contract,53,0,0,Canceled,10/22/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,41,2018,November,46,12,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",281,NULL,0,Transient-Party,40,0,0,Canceled,10/10/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,33,2018,November,46,12,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",324,324,0,Transient-Party,36,0,0,Canceled,11/9/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,3,2018,November,46,12,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",334,281,0,Transient-Party,40,0,0,Canceled,11/12/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,41,2018,November,46,12,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",185,281,0,Transient-Party,36,0,0,Canceled,11/9/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,41,2018,November,46,12,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,"No Deposit",185,281,0,Transient-Party,52.2,0,0,Canceled,10/23/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,41,2018,November,46,12,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,"No Deposit",185,281,0,Transient-Party,52.2,0,0,Canceled,11/9/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,41,2018,November,46,12,1,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,"No Deposit",185,281,0,Transient-Party,43.2,0,0,Canceled,10/23/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,43,2018,November,46,13,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,52.2,0,1,Canceled,11/5/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,121,2018,November,46,14,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,40.93,0,1,Canceled,11/5/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,38,2018,November,46,14,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,63.47,0,2,Canceled,11/3/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,54,2018,November,46,14,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,62.83,0,1,Canceled,11/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,53,2018,November,47,15,3,5,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"No Deposit",314,NULL,0,Transient,65.23,0,0,Canceled,9/23/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,60,2018,November,47,15,4,10,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,45.64,0,2,Canceled,11/5/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,125,2018,November,47,15,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,29.16,0,3,Canceled,10/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,27,2018,November,47,16,1,2,1,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,39,0,0,Canceled,10/30/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,27,2018,November,47,16,1,2,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,48,0,0,Canceled,10/30/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,73,2018,November,47,16,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,47.4,0,1,Canceled,11/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,80,2018,November,47,16,1,3,2,0,1,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,3,Canceled,8/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,74,2018,November,47,16,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,76,0,2,Canceled,9/4/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,42,2018,November,47,16,3,7,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,34.51,0,0,Canceled,10/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,97,2018,November,47,16,6,15,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,1,Canceled,8/29/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,134,2018,November,47,17,2,6,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",242,NULL,0,Transient,61.2,0,1,Canceled,10/8/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,62,2018,November,47,18,2,4,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",313,NULL,0,Transient-Party,73,0,0,Canceled,11/5/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,12,2018,November,47,18,2,4,2,0,0,FB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",313,NULL,0,Transient,73,0,0,Canceled,11/17/2018,0.3,"Offline TA/TO",21.99,FB
"Resort Hotel",1,31,2018,November,47,19,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,31,0,0,Canceled,11/16/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,121,2018,November,47,19,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,2,Canceled,10/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,120,2018,November,47,19,4,10,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",142,NULL,0,Contract,66.32,0,0,Canceled,7/23/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,36,2018,November,47,20,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",38,NULL,0,Transient-Party,64,0,0,Canceled,11/14/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,122,2018,November,47,20,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,2,Canceled,10/8/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,235,2018,November,47,20,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,58.32,0,0,Canceled,9/2/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,36,2018,November,47,20,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",38,NULL,0,Transient-Party,64,0,0,Canceled,11/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,123,2018,November,47,20,1,2,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,66,0,2,Canceled,10/13/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,129,2018,November,47,20,1,2,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"No Deposit",177,NULL,0,Transient,22.5,0,0,Canceled,9/17/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",1,78,2018,November,47,21,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,"No Deposit",NULL,342,0,Transient-Party,32,0,0,Canceled,11/21/2018,0.15,Corporate,12.99,BB
"Resort Hotel",1,39,2018,November,47,21,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient,147.1,0,0,Canceled,10/27/2018,0.1,Direct,17.99,HB
"Resort Hotel",1,20,2018,November,48,23,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,58,0,0,Canceled,11/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,17,2018,November,48,23,1,3,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",6,NULL,0,Transient,25,0,0,Canceled,11/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,32,2018,November,48,27,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,48,0,2,Canceled,11/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,15,2018,November,48,27,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,46.4,0,0,Canceled,11/16/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,74,2018,November,48,28,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,36.45,0,0,Canceled,10/22/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,164,2018,November,48,28,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,29.16,0,0,Canceled,7/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,88,2018,November,48,28,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,0,Canceled,11/19/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,26,2018,November,48,28,2,5,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,98,0,1,Canceled,11/16/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,82,2018,November,49,28,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,32.4,0,1,Canceled,11/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,133,2018,November,49,30,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,29.16,0,1,Canceled,7/29/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,93,2018,November,49,30,1,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,2,Canceled,8/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,91,2018,November,49,30,3,7,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,66,0,1,Canceled,9/5/2018,NULL,NULL,17.99,HB
"Resort Hotel",1,87,2018,December,49,1,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,50.4,0,1,Canceled,10/19/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,23,2018,December,49,3,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,46.4,0,1,Canceled,11/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,20,2018,December,49,3,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,46.4,0,1,Canceled,11/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,121,2018,December,49,4,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,50.4,0,2,Canceled,8/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,58,2018,December,49,4,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,41.4,0,0,Canceled,11/11/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,81,2018,December,49,4,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,2,Canceled,10/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,80,2018,December,49,4,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,40.5,0,2,Canceled,9/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,88,2018,December,49,4,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,NULL,0,Transient,47.6,0,0,Canceled,11/30/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,44,2018,December,49,4,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,84,0,0,Canceled,10/22/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,74,2018,December,49,4,2,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,NULL,0,Transient,92.1,0,0,Canceled,10/19/2018,0.1,Direct,17.99,HB
"Resort Hotel",1,34,2018,December,49,4,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,58,0,2,Canceled,11/12/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,66,2018,December,49,5,1,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",155,NULL,0,Transient-Party,64,0,0,Canceled,12/2/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,66,2018,December,49,5,1,1,1,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",155,NULL,0,Transient-Party,52,0,0,Canceled,12/3/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,54,2018,December,49,5,1,1,2,0,1,BB,PRT,Direct,Direct,0,0,0,D,D,1,"No Deposit",250,NULL,0,Transient,39.1,0,1,Canceled,12/2/2018,0.1,Direct,12.99,BB
"Resort Hotel",1,66,2018,December,49,5,1,1,1,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",155,NULL,0,Transient-Party,52,0,0,Canceled,12/2/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,66,2018,December,49,5,1,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",155,NULL,0,Transient-Party,64,0,0,Canceled,12/4/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,23,2018,December,49,5,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,58,0,1,Canceled,11/24/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,24,2018,December,49,5,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,78,0,1,Canceled,11/24/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,149,2018,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",38,NULL,0,Transient,68,0,0,Canceled,11/19/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,44,2018,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",134,NULL,0,Transient-Party,70,0,0,Canceled,11/30/2018,0.1,Groups,12.99,BB
"Resort Hotel",1,45,2018,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",38,NULL,0,Transient-Party,68,0,0,Canceled,11/24/2018,0.1,Groups,0,Undefined
"Resort Hotel",1,54,2018,December,49,5,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,36.45,0,2,Canceled,11/18/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,60,2018,December,49,5,2,1,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,36,0,0,Canceled,11/10/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,58,2018,December,49,5,2,1,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",261,NULL,0,Transient,22.5,0,1,Canceled,11/27/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,54,2018,December,49,5,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,36.45,0,2,Canceled,11/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,81,2018,December,50,6,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,41.4,0,2,Canceled,11/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,81,2018,December,50,6,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,40.5,0,2,Canceled,11/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,68,2018,December,50,6,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,40.5,0,2,Canceled,11/17/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,49,2018,December,50,7,1,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",36,NULL,0,Transient,39.96,0,0,Canceled,11/13/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,35,2018,December,50,7,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,44.49,0,1,Canceled,11/2/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,25,2018,December,50,7,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,44.49,0,0,Canceled,11/13/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,149,2018,December,51,13,6,13,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,31.12,0,2,Canceled,7/30/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,33,2018,December,51,14,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,46.4,0,2,Canceled,11/24/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,125,2018,December,51,17,2,8,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,46.16,0,2,Canceled,9/14/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,58,2018,December,51,17,6,13,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",314,NULL,0,Transient,51.99,0,0,Canceled,10/21/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",1,93,2018,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,"Non Refund",NULL,NULL,0,Transient,80,0,0,Canceled,11/9/2018,0.1,Groups,21.99,FB
"Resort Hotel",1,113,2018,December,51,19,2,2,2,0,1,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,66,0,1,Canceled,8/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,118,2018,December,52,20,4,9,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,50.33,0,2,Canceled,10/26/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,260,2018,December,52,20,4,9,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,33.58,0,1,Canceled,4/4/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,216,2018,December,52,20,4,9,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,40.29,0,1,Canceled,7/4/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,169,2018,December,52,20,4,9,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,36.26,0,1,Canceled,10/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,216,2018,December,52,20,4,9,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,44.77,0,1,Canceled,7/4/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,260,2018,December,52,20,4,9,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,47.54,0,1,Canceled,8/24/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,113,2018,December,52,20,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,32.4,0,1,Canceled,8/31/2018,NULL,NULL,12.99,BB
"Resort Hotel",1,113,2018,December,52,20,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,32.4,0,1,Canceled,8/31/2018,NULL,NULL,12.99,BB
